tournament_year,stage,match_date,match_time,utc_offset,home_team,away_team,home_goals,away_goals,result_extra,venue,city,status,home_fifaCode,home_flagCode,home_flagUrl,away_fifaCode,away_flagCode,away_flagUrl
2006,Group H,2006-06-14,,,Tunisia,Saudi Arabia,2,2,(1-0),Allianz Arena,München,played,TUN,tn,https://flagcdn.com/w80/tn.png,KSA,sa,https://flagcdn.com/w80/sa.png
2006,Group H,2006-06-19,,,Spain,Tunisia,3,1,(0-1),Gottlieb-Daimler-Stadion,Stuttgart,played,ESP,es,https://flagcdn.com/w80/es.png,TUN,tn,https://flagcdn.com/w80/tn.png
2006,Group H,2006-06-19,,,Saudi Arabia,Ukraine,0,4,(0-2),AOL Arena,Hamburg,played,KSA,sa,https://flagcdn.com/w80/sa.png,UKR,ua,https://flagcdn.com/w80/ua.png
2006,Group H,2006-06-23,,,Saudi Arabia,Spain,0,1,(0-1),Fritz-Walter-Stadion,Kaiserslautern,played,KSA,sa,https://flagcdn.com/w80/sa.png,ESP,es,https://flagcdn.com/w80/es.png
2006,Group H,2006-06-23,,,Ukraine,Tunisia,1,0,(0-0),Olympiastadion,Berlin,played,UKR,ua,https://flagcdn.com/w80/ua.png,TUN,tn,https://flagcdn.com/w80/tn.png
2006,Round of 16,2006-06-24,,,Germany,Sweden,2,0,(2-0),Allianz Arena,München,played,GER,de,https://flagcdn.com/w80/de.png,SWE,se,https://flagcdn.com/w80/se.png
2006,Round of 16,2006-06-24,,,Argentina,Mexico,2,1,"a.e.t. (1-1, 1-1)",Zentralstadion,Leipzig,played,ARG,ar,https://flagcdn.com/w80/ar.png,MEX,mx,https://flagcdn.com/w80/mx.png
2006,Round of 16,2006-06-25,,,England,Ecuador,1,0,(0-0),Gottlieb-Daimler-Stadion,Stuttgart,played,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png,ECU,ec,https://flagcdn.com/w80/ec.png
2006,Round of 16,2006-06-25,,,Portugal,Netherlands,1,0,(1-0),Frankenstadion,Nürnberg,played,POR,pt,https://flagcdn.com/w80/pt.png,NED,nl,https://flagcdn.com/w80/nl.png
2006,Round of 16,2006-06-26,,,Italy,Australia,1,0,(0-0),Fritz-Walter-Stadion,Kaiserslautern,played,ITA,it,https://flagcdn.com/w80/it.png,AUS,au,https://flagcdn.com/w80/au.png
2006,Round of 16,2006-06-26,,,Switzerland,Ukraine,0,0,a.e.t. (0-0),RheinEnergieStadion,"Köln, 0-3 pen.",played,SUI,ch,https://flagcdn.com/w80/ch.png,UKR,ua,https://flagcdn.com/w80/ua.png
2006,Round of 16,2006-06-27,,,Brazil,Ghana,3,0,(2-0),Signal Iduna Park,Dortmund,played,BRA,br,https://flagcdn.com/w80/br.png,GHA,gh,https://flagcdn.com/w80/gh.png
2006,Round of 16,2006-06-27,,,Spain,France,1,3,(1-1),AWD-Arena,Hannover,played,ESP,es,https://flagcdn.com/w80/es.png,FRA,fr,https://flagcdn.com/w80/fr.png
2006,Quarterfinals,2006-06-30,,,Germany,Argentina,1,1,"a.e.t. (1-1, 0-0) 4-2 pen.",Olympiastadion,Berlin,played,GER,de,https://flagcdn.com/w80/de.png,ARG,ar,https://flagcdn.com/w80/ar.png
2006,Quarterfinals,2006-06-30,,,Italy,Ukraine,3,0,(1-0),AOL Arena,Hamburg,played,ITA,it,https://flagcdn.com/w80/it.png,UKR,ua,https://flagcdn.com/w80/ua.png
2006,Quarterfinals,2006-07-01,,,England,Portugal,0,0,a.e.t. (0-0) 1-3 pen.,Veltins-Arena,Gelsenkirchen,played,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png,POR,pt,https://flagcdn.com/w80/pt.png
2006,Quarterfinals,2006-07-01,,,Brazil,France,0,1,(0-0),Commerzbank-Arena,Frankfurt,played,BRA,br,https://flagcdn.com/w80/br.png,FRA,fr,https://flagcdn.com/w80/fr.png
2006,Semifinals,2006-07-04,,,Germany,Italy,0,2,a.e.t. (0-0),Signal Iduna Park,Dortmund,played,GER,de,https://flagcdn.com/w80/de.png,ITA,it,https://flagcdn.com/w80/it.png
2006,Semifinals,2006-07-05,,,Portugal,France,0,1,(0-1),Allianz Arena,München,played,POR,pt,https://flagcdn.com/w80/pt.png,FRA,fr,https://flagcdn.com/w80/fr.png
2006,Third-place play-off,2006-07-08,,,Germany,Portugal,3,1,(0-0),Gottlieb-Daimler-Stadion,Stuttgart,played,GER,de,https://flagcdn.com/w80/de.png,POR,pt,https://flagcdn.com/w80/pt.png
2006,Final,2006-07-09,,,Italy,France,1,1,"a.e.t. (1-1, 1-1) 5-3 pen.",Olympiastadion,Berlin,played,ITA,it,https://flagcdn.com/w80/it.png,FRA,fr,https://flagcdn.com/w80/fr.png
2010,Group A,2010-06-11,16:00,,South Africa,Mexico,1,1,,Soccer City,Johannesburg,played,RSA,za,https://flagcdn.com/w80/za.png,MEX,mx,https://flagcdn.com/w80/mx.png
2010,Group A,2010-06-11,20:30,,Uruguay,France,0,0,,Cape Town Stadium,Cape Town,played,URU,uy,https://flagcdn.com/w80/uy.png,FRA,fr,https://flagcdn.com/w80/fr.png
2010,Group A,2010-06-16,20:30,,South Africa,Uruguay,0,3,,Loftus Versfeld Stadium,Pretoria,played,RSA,za,https://flagcdn.com/w80/za.png,URU,uy,https://flagcdn.com/w80/uy.png
2010,Group A,2010-06-17,20:30,,France,Mexico,0,2,,Peter Mokaba Stadium,Polokwane,played,FRA,fr,https://flagcdn.com/w80/fr.png,MEX,mx,https://flagcdn.com/w80/mx.png
2010,Group A,2010-06-22,16:00,,Mexico,Uruguay,0,1,,Royal Bafokeng Stadium,Rustenburg,played,MEX,mx,https://flagcdn.com/w80/mx.png,URU,uy,https://flagcdn.com/w80/uy.png
2010,Group A,2010-06-22,16:00,,France,South Africa,1,2,,Free State Stadium,Bloemfontein,played,FRA,fr,https://flagcdn.com/w80/fr.png,RSA,za,https://flagcdn.com/w80/za.png
2010,Group B,2010-06-12,13:30,,South Korea,Greece,2,0,,Nelson Mandela Bay Stadium,Port Elizabeth,played,KOR,kr,https://flagcdn.com/w80/kr.png,GRE,gr,https://flagcdn.com/w80/gr.png
2010,Group B,2010-06-12,16:00,,Argentina,Nigeria,1,0,,Ellis Park Stadium,Johannesburg,played,ARG,ar,https://flagcdn.com/w80/ar.png,NGA,ng,https://flagcdn.com/w80/ng.png
2010,Group B,2010-06-17,13:30,,Argentina,South Korea,4,1,,Soccer City,Johannesburg,played,ARG,ar,https://flagcdn.com/w80/ar.png,KOR,kr,https://flagcdn.com/w80/kr.png
2010,Group B,2010-06-17,16:00,,Greece,Nigeria,2,1,,Free State Stadium,Bloemfontein,played,GRE,gr,https://flagcdn.com/w80/gr.png,NGA,ng,https://flagcdn.com/w80/ng.png
2010,Group B,2010-06-22,20:30,,Nigeria,South Korea,2,2,,Moses Mabhida Stadium,Durban,played,NGA,ng,https://flagcdn.com/w80/ng.png,KOR,kr,https://flagcdn.com/w80/kr.png
2010,Group B,2010-06-22,20:30,,Greece,Argentina,0,2,,Peter Mokaba Stadium,Polokwane,played,GRE,gr,https://flagcdn.com/w80/gr.png,ARG,ar,https://flagcdn.com/w80/ar.png
2010,Group C,2010-06-12,20:30,,England,USA,1,1,,Royal Bafokeng Stadium,Rustenburg,played,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png,USA,us,https://flagcdn.com/w80/us.png
2010,Group C,2010-06-13,13:30,,Algeria,Slovenia,0,1,,Peter Mokaba Stadium,Polokwane,played,ALG,dz,https://flagcdn.com/w80/dz.png,SVN,si,https://flagcdn.com/w80/si.png
2010,Group C,2010-06-18,16:00,,Slovenia,USA,2,2,,Ellis Park Stadium,Johannesburg,played,SVN,si,https://flagcdn.com/w80/si.png,USA,us,https://flagcdn.com/w80/us.png
2010,Group C,2010-06-18,20:30,,England,Algeria,0,0,,Cape Town Stadium,Cape Town,played,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png,ALG,dz,https://flagcdn.com/w80/dz.png
2010,Group C,2010-06-23,16:00,,USA,Algeria,1,0,,Loftus Versfeld Stadium,Pretoria,played,USA,us,https://flagcdn.com/w80/us.png,ALG,dz,https://flagcdn.com/w80/dz.png
2010,Group C,2010-06-23,16:00,,Slovenia,England,0,1,,Nelson Mandela Bay Stadium,Port Elizabeth,played,SVN,si,https://flagcdn.com/w80/si.png,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png
2010,Group D,2010-06-13,16:00,,Serbia,Ghana,0,1,,Loftus Versfeld Stadium,Pretoria,played,SRB,rs,https://flagcdn.com/w80/rs.png,GHA,gh,https://flagcdn.com/w80/gh.png
2010,Group D,2010-06-13,20:30,,Germany,Australia,4,0,,Moses Mabhida Stadium,Durban,played,GER,de,https://flagcdn.com/w80/de.png,AUS,au,https://flagcdn.com/w80/au.png
2010,Group D,2010-06-18,13:30,,Germany,Serbia,0,1,,Nelson Mandela Bay Stadium,Port Elizabeth,played,GER,de,https://flagcdn.com/w80/de.png,SRB,rs,https://flagcdn.com/w80/rs.png
2010,Group D,2010-06-19,16:00,,Ghana,Australia,1,1,,Royal Bafokeng Stadium,Rustenburg,played,GHA,gh,https://flagcdn.com/w80/gh.png,AUS,au,https://flagcdn.com/w80/au.png
2010,Group D,2010-06-23,20:30,,Australia,Serbia,2,1,,Mbombela Stadium,Nelspruit,played,AUS,au,https://flagcdn.com/w80/au.png,SRB,rs,https://flagcdn.com/w80/rs.png
2010,Group D,2010-06-23,20:30,,Ghana,Germany,0,1,,Soccer City,Johannesburg,played,GHA,gh,https://flagcdn.com/w80/gh.png,GER,de,https://flagcdn.com/w80/de.png
2010,Group E,2010-06-14,13:30,,Netherlands,Denmark,2,0,,Soccer City,Johannesburg,played,NED,nl,https://flagcdn.com/w80/nl.png,DEN,dk,https://flagcdn.com/w80/dk.png
2010,Group E,2010-06-14,16:00,,Japan,Cameroon,1,0,,Free State Stadium,Bloemfontein,played,JPN,jp,https://flagcdn.com/w80/jp.png,CMR,cm,https://flagcdn.com/w80/cm.png
2010,Group E,2010-06-19,13:30,,Netherlands,Japan,1,0,,Moses Mabhida Stadium,Durban,played,NED,nl,https://flagcdn.com/w80/nl.png,JPN,jp,https://flagcdn.com/w80/jp.png
2010,Group E,2010-06-19,20:30,,Cameroon,Denmark,1,2,,Loftus Versfeld Stadium,Pretoria,played,CMR,cm,https://flagcdn.com/w80/cm.png,DEN,dk,https://flagcdn.com/w80/dk.png
2010,Group E,2010-06-24,20:30,,Denmark,Japan,1,3,,Royal Bafokeng Stadium,Rustenburg,played,DEN,dk,https://flagcdn.com/w80/dk.png,JPN,jp,https://flagcdn.com/w80/jp.png
2010,Group E,2010-06-24,20:30,,Cameroon,Netherlands,1,2,,Cape Town Stadium,Cape Town,played,CMR,cm,https://flagcdn.com/w80/cm.png,NED,nl,https://flagcdn.com/w80/nl.png
2010,Group F,2010-06-14,20:30,,Italy,Paraguay,1,1,,Cape Town Stadium,Cape Town,played,ITA,it,https://flagcdn.com/w80/it.png,PAR,py,https://flagcdn.com/w80/py.png
2010,Group F,2010-06-15,13:30,,New Zealand,Slovakia,1,1,,Royal Bafokeng Stadium,Rustenburg,played,NZL,nz,https://flagcdn.com/w80/nz.png,SVK,sk,https://flagcdn.com/w80/sk.png
2010,Group F,2010-06-20,13:30,,Slovakia,Paraguay,0,2,,Free State Stadium,Bloemfontein,played,SVK,sk,https://flagcdn.com/w80/sk.png,PAR,py,https://flagcdn.com/w80/py.png
2010,Group F,2010-06-20,16:00,,Italy,New Zealand,1,1,,Mbombela Stadium,Nelspruit,played,ITA,it,https://flagcdn.com/w80/it.png,NZL,nz,https://flagcdn.com/w80/nz.png
2010,Group F,2010-06-24,16:00,,Slovakia,Italy,3,2,,Ellis Park Stadium,Johannesburg,played,SVK,sk,https://flagcdn.com/w80/sk.png,ITA,it,https://flagcdn.com/w80/it.png
2010,Group F,2010-06-24,16:00,,Paraguay,New Zealand,0,0,,Peter Mokaba Stadium,Polokwane,played,PAR,py,https://flagcdn.com/w80/py.png,NZL,nz,https://flagcdn.com/w80/nz.png
2010,Group G,2010-06-15,16:00,,Côte d'Ivoire,Portugal,0,0,,Nelson Mandela Bay Stadium,Port Elizabeth,played,CIV,ci,https://flagcdn.com/w80/ci.png,POR,pt,https://flagcdn.com/w80/pt.png
2010,Group G,2010-06-15,20:30,,Brazil,North Korea,2,1,,Ellis Park Stadium,Johannesburg,played,BRA,br,https://flagcdn.com/w80/br.png,PRK,kp,https://flagcdn.com/w80/kp.png
2010,Group G,2010-06-20,20:30,,Brazil,Côte d'Ivoire,3,1,,Soccer City,Johannesburg,played,BRA,br,https://flagcdn.com/w80/br.png,CIV,ci,https://flagcdn.com/w80/ci.png
2010,Group G,2010-06-21,13:30,,Portugal,North Korea,7,0,,Cape Town Stadium,Cape Town,played,POR,pt,https://flagcdn.com/w80/pt.png,PRK,kp,https://flagcdn.com/w80/kp.png
2010,Group G,2010-06-25,16:00,,Portugal,Brazil,0,0,,Moses Mabhida Stadium,Durban,played,POR,pt,https://flagcdn.com/w80/pt.png,BRA,br,https://flagcdn.com/w80/br.png
2010,Group G,2010-06-25,16:00,,North Korea,Côte d'Ivoire,0,3,,Mbombela Stadium,Nelspruit,played,PRK,kp,https://flagcdn.com/w80/kp.png,CIV,ci,https://flagcdn.com/w80/ci.png
2010,Group H,2010-06-16,13:30,,Honduras,Chile,0,1,,Mbombela Stadium,Nelspruit,played,HON,hn,https://flagcdn.com/w80/hn.png,CHI,cl,https://flagcdn.com/w80/cl.png
2010,Group H,2010-06-16,16:00,,Spain,Switzerland,0,1,,Moses Mabhida Stadium,Durban,played,ESP,es,https://flagcdn.com/w80/es.png,SUI,ch,https://flagcdn.com/w80/ch.png
2010,Group H,2010-06-21,16:00,,Chile,Switzerland,1,0,,Nelson Mandela Bay Stadium,Port Elizabeth,played,CHI,cl,https://flagcdn.com/w80/cl.png,SUI,ch,https://flagcdn.com/w80/ch.png
2010,Group H,2010-06-21,20:30,,Spain,Honduras,2,0,,Ellis Park Stadium,Johannesburg,played,ESP,es,https://flagcdn.com/w80/es.png,HON,hn,https://flagcdn.com/w80/hn.png
2010,Group H,2010-06-25,20:30,,Chile,Spain,1,2,,Loftus Versfeld Stadium,Pretoria,played,CHI,cl,https://flagcdn.com/w80/cl.png,ESP,es,https://flagcdn.com/w80/es.png
2010,Group H,2010-06-25,20:30,,Switzerland,Honduras,0,0,,Free State Stadium,Bloemfontein,played,SUI,ch,https://flagcdn.com/w80/ch.png,HON,hn,https://flagcdn.com/w80/hn.png
2010,Round of 16,2010-06-26,16:00,,Uruguay,South Korea,2,1,,Nelson Mandela Bay Stadium,Port Elizabeth,played,URU,uy,https://flagcdn.com/w80/uy.png,KOR,kr,https://flagcdn.com/w80/kr.png
2010,Round of 16,2010-06-26,20:30,,USA,Ghana,1,2,a.e.t. (1-1),Royal Bafokeng Stadium,Rustenburg,played,USA,us,https://flagcdn.com/w80/us.png,GHA,gh,https://flagcdn.com/w80/gh.png
2010,Round of 16,2010-06-27,16:00,,Germany,England,4,1,,Free State Stadium,Bloemfontein,played,GER,de,https://flagcdn.com/w80/de.png,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png
2010,Round of 16,2010-06-27,20:30,,Argentina,Mexico,3,1,,Soccer City,Johannesburg,played,ARG,ar,https://flagcdn.com/w80/ar.png,MEX,mx,https://flagcdn.com/w80/mx.png
2010,Round of 16,2010-06-28,16:00,,Netherlands,Slovakia,2,1,,Moses Mabhida Stadium,Durban,played,NED,nl,https://flagcdn.com/w80/nl.png,SVK,sk,https://flagcdn.com/w80/sk.png
2010,Round of 16,2010-06-28,20:30,,Brazil,Chile,3,0,,Ellis Park Stadium,Johannesburg,played,BRA,br,https://flagcdn.com/w80/br.png,CHI,cl,https://flagcdn.com/w80/cl.png
2010,Round of 16,2010-06-29,16:00,,Paraguay,Japan,0,0,a.e.t. (0-0) 5-3 pen.,Loftus Versfeld Stadium,Pretoria,played,PAR,py,https://flagcdn.com/w80/py.png,JPN,jp,https://flagcdn.com/w80/jp.png
2010,Round of 16,2010-06-29,20:30,,Spain,Portugal,1,0,,Cape Town Stadium,Cape Town,played,ESP,es,https://flagcdn.com/w80/es.png,POR,pt,https://flagcdn.com/w80/pt.png
2010,Quarterfinals,2010-07-02,16:00,,Netherlands,Brazil,2,1,,Nelson Mandela Bay Stadium,Port Elizabeth,played,NED,nl,https://flagcdn.com/w80/nl.png,BRA,br,https://flagcdn.com/w80/br.png
2010,Quarterfinals,2010-07-02,20:30,,Uruguay,Ghana,1,1,a.e.t. (1-1) 4-2 pen.,Soccer City,Johannesburg,played,URU,uy,https://flagcdn.com/w80/uy.png,GHA,gh,https://flagcdn.com/w80/gh.png
2010,Quarterfinals,2010-07-03,16:00,,Argentina,Germany,0,4,,Cape Town Stadium,Cape Town,played,ARG,ar,https://flagcdn.com/w80/ar.png,GER,de,https://flagcdn.com/w80/de.png
2010,Quarterfinals,2010-07-03,20:30,,Paraguay,Spain,0,1,,Ellis Park Stadium,Johannesburg,played,PAR,py,https://flagcdn.com/w80/py.png,ESP,es,https://flagcdn.com/w80/es.png
2010,Semifinals,2010-07-06,20:30,,Uruguay,Netherlands,2,3,,Cape Town Stadium,Cape Town,played,URU,uy,https://flagcdn.com/w80/uy.png,NED,nl,https://flagcdn.com/w80/nl.png
2010,Semifinals,2010-07-07,20:30,,Germany,Spain,0,1,,Moses Mabhida Stadium,Durban,played,GER,de,https://flagcdn.com/w80/de.png,ESP,es,https://flagcdn.com/w80/es.png
2010,Third-place play-off,2010-07-10,20:30,,Uruguay,Germany,2,3,,Nelson Mandela Bay Stadium,Port Elizabeth,played,URU,uy,https://flagcdn.com/w80/uy.png,GER,de,https://flagcdn.com/w80/de.png
2010,Final,2010-07-11,20:30,,Netherlands,Spain,0,1,a.e.t. (0-0),Soccer City,Johannesburg,played,NED,nl,https://flagcdn.com/w80/nl.png,ESP,es,https://flagcdn.com/w80/es.png
2014,Group A,2014-06-12,17:00,UTC-3,Brazil,Croatia,3,1,(1-1),Arena de São Paulo,São Paulo,played,BRA,br,https://flagcdn.com/w80/br.png,CRO,hr,https://flagcdn.com/w80/hr.png
2014,Group A,2014-06-13,13:00,UTC-3,Mexico,Cameroon,1,0,(0-0),Estádio das Dunas,Natal,played,MEX,mx,https://flagcdn.com/w80/mx.png,CMR,cm,https://flagcdn.com/w80/cm.png
2014,Group A,2014-06-17,16:00,UTC-3,Brazil,Mexico,0,0,,Estádio Castelão,Fortaleza,played,BRA,br,https://flagcdn.com/w80/br.png,MEX,mx,https://flagcdn.com/w80/mx.png
2014,Group A,2014-06-18,18:00,UTC-4,Cameroon,Croatia,0,4,,Arena Amazônia,Manaus,played,CMR,cm,https://flagcdn.com/w80/cm.png,CRO,hr,https://flagcdn.com/w80/hr.png
2014,Group A,2014-06-23,17:00,UTC-3,Cameroon,Brazil,1,4,,Estádio Nacional Mané Garrincha,Brasília,played,CMR,cm,https://flagcdn.com/w80/cm.png,BRA,br,https://flagcdn.com/w80/br.png
2014,Group A,2014-06-23,17:00,UTC-3,Croatia,Mexico,1,3,,Arena Pernambuco,Recife,played,CRO,hr,https://flagcdn.com/w80/hr.png,MEX,mx,https://flagcdn.com/w80/mx.png
2014,Group B,2014-06-13,16:00,UTC-3,Spain,Netherlands,1,5,(1-1),Arena Fonte Nova,Salvador,played,ESP,es,https://flagcdn.com/w80/es.png,NED,nl,https://flagcdn.com/w80/nl.png
2014,Group B,2014-06-13,18:00,UTC-4,Chile,Australia,3,1,(2-1),Arena Pantanal,Cuiabá,played,CHI,cl,https://flagcdn.com/w80/cl.png,AUS,au,https://flagcdn.com/w80/au.png
2014,Group B,2014-06-18,13:00,UTC-3,Australia,Netherlands,2,3,,Estádio Beira-Rio,Porto Alegre,played,AUS,au,https://flagcdn.com/w80/au.png,NED,nl,https://flagcdn.com/w80/nl.png
2014,Group B,2014-06-18,16:00,UTC-3,Spain,Chile,0,2,,Estádio do Maracanã,Rio de Janeiro,played,ESP,es,https://flagcdn.com/w80/es.png,CHI,cl,https://flagcdn.com/w80/cl.png
2014,Group B,2014-06-23,13:00,UTC-3,Australia,Spain,0,3,,Arena da Baixada,Curitiba,played,AUS,au,https://flagcdn.com/w80/au.png,ESP,es,https://flagcdn.com/w80/es.png
2014,Group B,2014-06-23,13:00,UTC-3,Netherlands,Chile,2,0,,Arena de São Paulo,São Paulo,played,NED,nl,https://flagcdn.com/w80/nl.png,CHI,cl,https://flagcdn.com/w80/cl.png
2014,Group C,2014-06-14,13:00,UTC-3,Colombia,Greece,3,0,,Estádio Mineirão,Belo Horizonte,played,COL,co,https://flagcdn.com/w80/co.png,GRE,gr,https://flagcdn.com/w80/gr.png
2014,Group C,2014-06-14,22:00,UTC-3,Côte d'Ivoire,Japan,2,1,,Arena Pernambuco,Recife,played,CIV,ci,https://flagcdn.com/w80/ci.png,JPN,jp,https://flagcdn.com/w80/jp.png
2014,Group C,2014-06-19,13:00,UTC-3,Colombia,Côte d'Ivoire,2,1,,Estádio Nacional Mané Garrincha,Brasília,played,COL,co,https://flagcdn.com/w80/co.png,CIV,ci,https://flagcdn.com/w80/ci.png
2014,Group C,2014-06-19,19:00,UTC-3,Japan,Greece,0,0,,Estádio das Dunas,Natal,played,JPN,jp,https://flagcdn.com/w80/jp.png,GRE,gr,https://flagcdn.com/w80/gr.png
2014,Group C,2014-06-24,16:00,UTC-4,Japan,Colombia,1,4,,Arena Pantanal,Cuiabá,played,JPN,jp,https://flagcdn.com/w80/jp.png,COL,co,https://flagcdn.com/w80/co.png
2014,Group C,2014-06-24,17:00,UTC-3,Greece,Côte d'Ivoire,2,1,,Estádio Castelão,Fortaleza,played,GRE,gr,https://flagcdn.com/w80/gr.png,CIV,ci,https://flagcdn.com/w80/ci.png
2014,Group D,2014-06-14,16:00,UTC-3,Uruguay,Costa Rica,1,3,,Estádio Castelão,Fortaleza,played,URU,uy,https://flagcdn.com/w80/uy.png,CRC,cr,https://flagcdn.com/w80/cr.png
2014,Group D,2014-06-14,18:00,UTC-4,England,Italy,1,2,,Arena Amazônia,Manaus,played,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png,ITA,it,https://flagcdn.com/w80/it.png
2014,Group D,2014-06-19,16:00,UTC-3,Uruguay,England,2,1,,Arena de São Paulo,São Paulo,played,URU,uy,https://flagcdn.com/w80/uy.png,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png
2014,Group D,2014-06-20,13:00,UTC-3,Italy,Costa Rica,0,1,,Arena Pernambuco,Recife,played,ITA,it,https://flagcdn.com/w80/it.png,CRC,cr,https://flagcdn.com/w80/cr.png
2014,Group D,2014-06-24,13:00,UTC-3,Italy,Uruguay,0,1,,Estádio das Dunas,Natal,played,ITA,it,https://flagcdn.com/w80/it.png,URU,uy,https://flagcdn.com/w80/uy.png
2014,Group D,2014-06-24,13:00,UTC-3,Costa Rica,England,0,0,,Estádio Mineirão,Belo Horizonte,played,CRC,cr,https://flagcdn.com/w80/cr.png,ENG,gb-eng,https://flagcdn.com/w80/gb-eng.png
2014,Group E,2014-06-15,13:00,UTC-3,Switzerland,Ecuador,2,1,,Estádio Nacional Mané Garrincha,Brasília,played,SUI,ch,https://flagcdn.com/w80/ch.png,ECU,ec,https://flagcdn.com/w80/ec.png
2014,Group E,2014-06-15,16:00,UTC-3,France,Honduras,3,0,,Estádio Beira-Rio,Porto Alegre,played,FRA,fr,https://flagcdn.com/w80/fr.png,HON,hn,https://flagcdn.com/w80/hn.png
2014,Group E,2014-06-20,16:00,UTC-3,Switzerland,France,2,5,,Arena Fonte Nova,Salvador,played,SUI,ch,https://flagcdn.com/w80/ch.png,FRA,fr,https://flagcdn.com/w80/fr.png
2014,Group E,2014-06-20,19:00,UTC-3,Honduras,Ecuador,1,2,,Arena da Baixada,Curitiba,played,HON,hn,https://flagcdn.com/w80/hn.png,ECU,ec,https://flagcdn.com/w80/ec.png
2014,Group E,2014-06-25,16:00,UTC-4,Honduras,Switzerland,0,3,,Arena Amazônia,Manaus,played,HON,hn,https://flagcdn.com/w80/hn.png,SUI,ch,https://flagcdn.com/w80/ch.png
2014,Group E,2014-06-25,17:00,UTC-3,Ecuador,France,0,0,,Estádio do Maracanã,Rio de Janeiro,played,ECU,ec,https://flagcdn.com/w80/ec.png,FRA,fr,https://flagcdn.com/w80/fr.png
2014,Group F,2014-06-15,19:00,UTC-3,Argentina,Bosnia-Herzegovina,2,1,,Estádio do Maracanã,Rio de Janeiro,played,ARG,ar,https://flagcdn.com/w80/ar.png,BIH,ba,https://flagcdn.com/w80/ba.png
2014,Group F,2014-06-16,16:00,UTC-3,Iran,Nigeria,0,0,,Arena da Baixada,Curitiba,played,IRN,ir,https://flagcdn.com/w80/ir.png,NGA,ng,https://flagcdn.com/w80/ng.png
2014,Group F,2014-06-21,13:00,UTC-3,Argentina,Iran,1,0,,Estádio Mineirão,Belo Horizonte,played,ARG,ar,https://flagcdn.com/w80/ar.png,IRN,ir,https://flagcdn.com/w80/ir.png
2014,Group F,2014-06-21,18:00,UTC-4,Nigeria,Bosnia-Herzegovina,1,0,,Arena Pantanal,Cuiabá,played,NGA,ng,https://flagcdn.com/w80/ng.png,BIH,ba,https://flagcdn.com/w80/ba.png
2014,Group F,2014-06-25,13:00,UTC-3,Nigeria,Argentina,2,3,,Estádio Beira-Rio,Porto Alegre,played,NGA,ng,https://flagcdn.com/w80/ng.png,ARG,ar,https://flagcdn.com/w80/ar.png
2014,Group F,2014-06-25,13:00,UTC-3,Bosnia-Herzegovina,Iran,3,1,,Arena Fonte Nova,Salvador,played,BIH,ba,https://flagcdn.com/w80/ba.png,IRN,ir,https://flagcdn.com/w80/ir.png
2014,Group G,2014-06-16,13:00,UTC-3,Germany,Portugal,4,0,,Arena Fonte Nova,Salvador,played,GER,de,https://flagcdn.com/w80/de.png,POR,pt,https://flagcdn.com/w80/pt.png
2014,Group G,2014-06-16,19:00,UTC-3,Ghana,USA,1,2,,Estádio das Dunas,Natal,played,GHA,gh,https://flagcdn.com/w80/gh.png,USA,us,https://flagcdn.com/w80/us.png
2014,Group G,2014-06-21,16:00,UTC-3,Germany,Ghana,2,2,,Estádio Castelão,Fortaleza,played,GER,de,https://flagcdn.com/w80/de.png,GHA,gh,https://flagcdn.com/w80/gh.png
2014,Group G,2014-06-22,18:00,UTC-4,USA,Portugal,2,2,,Arena Amazônia,Manaus,played,USA,us,https://flagcdn.com/w80/us.png,POR,pt,https://flagcdn.com/w80/pt.png
2014,Group G,2014-06-26,13:00,UTC-3,USA,Germany,0,1,,Arena Pernambuco,Recife,played,USA,us,https://flagcdn.com/w80/us.png,GER,de,https://flagcdn.com/w80/de.png
2014,Group G,2014-06-26,13:00,UTC-3,Portugal,Ghana,2,1,,Estádio Nacional Mané Garrincha,Brasília,played,POR,pt,https://flagcdn.com/w80/pt.png,GHA,gh,https://flagcdn.com/w80/gh.png
2014,Group H,2014-06-17,13:00,UTC-3,Belgium,Algeria,2,1,,Estádio Mineirão,Belo Horizonte,played,BEL,be,https://flagcdn.com/w80/be.png,ALG,dz,https://flagcdn.com/w80/dz.png
2014,Group H,2014-06-17,18:00,UTC-4,Russia,South Korea,1,1,,Arena Pantanal,Cuiabá,played,RUS,ru,https://flagcdn.com/w80/ru.png,KOR,kr,https://flagcdn.com/w80/kr.png
2014,Group H,2014-06-22,13:00,UTC-3,Belgium,Russia,1,0,,Estádio do Maracanã,Rio de Janeiro,played,BEL,be,https://flagcdn.com/w80/be.png,RUS,ru,https://flagcdn.com/w80/ru.png
2014,Group H,2014-06-22,16:00,UTC-3,South Korea,Algeria,2,4,,Estádio Beira-Rio,Porto Alegre,played,KOR,kr,https://flagcdn.com/w80/kr.png,ALG,dz,https://flagcdn.com/w80/dz.png
